127.0.0.1 - - [25/Apr/2022:20:53:46 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:26 +0530] "GET /orsproject4/ErrorCtl HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:32 +0530] "POST /orsproject4/ErrorCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:32 +0530] "GET /orsproject4/WelcomeCtl HTTP/1.1" 200 4671
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:32 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:35 +0530] "GET /orsproject4/ctl/StudentListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:35 +0530] "GET /orsproject4/ErrorCtl HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:49 +0530] "GET /orsproject4/ctl/RoleListCtl HTTP/1.1" 200 11196
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:49 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:51 +0530] "GET /orsproject4/ctl/CourseCtl HTTP/1.1" 200 6202
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:52 +0530] "GET /orsproject4/ctl/CourseListCtl HTTP/1.1" 200 13020
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:52 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:20:56:53 +0530] "GET /orsproject4/ctl/FacultyCtl HTTP/1.1" 500 3088
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:21 +0530] "GET /orsproject4/ctl/FacultyCtl HTTP/1.1" 500 3088
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:22 +0530] "GET /orsproject4/ctl/FacultyCtl HTTP/1.1" 500 3088
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:22 +0530] "GET /orsproject4/ctl/FacultyCtl HTTP/1.1" 500 3088
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:28 +0530] "GET /orsproject4/ctl/StudentListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:28 +0530] "GET /orsproject4/ErrorCtl HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:40 +0530] "GET /orsproject4/ctl/CourseListCtl HTTP/1.1" 200 13020
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:40 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:40 +0530] "GET /orsproject4/ctl/CourseListCtl HTTP/1.1" 200 13020
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:40 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:48 +0530] "GET /orsproject4/ctl/FacultyCtl HTTP/1.1" 500 3088
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:51 +0530] "GET /orsproject4/ctl/FacultyListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:51 +0530] "GET /orsproject4/ErrorCtl HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:55 +0530] "GET /orsproject4/ctl/SubjectCtl HTTP/1.1" 200 6283
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:55 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:57 +0530] "GET /orsproject4/ctl/SubjectListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:00:57 +0530] "GET /orsproject4/ErrorCtl HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:01:01 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:01:06 +0530] "GET /orsproject4/ctl/TimeTableListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:01:06 +0530] "GET /orsproject4/ErrorCtl HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:01:11 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:03 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:05 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:05 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:09 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:09 +0530] "GET /orsproject4/ctl/TimeTableCtl HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:29 +0530] "GET /orsproject4/LoginCtl?operation=logout HTTP/1.1" 200 4739
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:04:29 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:06:17 +0530] "GET /orsproject4/ HTTP/1.1" 200 474
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:08:41 +0530] "GET /orsproject4/WelcomeCtl HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:08:41 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:11:22 +0530] "GET /orsproject4/LoginCtl HTTP/1.1" 200 4699
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:11:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:11:51 +0530] "POST /orsproject4/LoginCtl HTTP/1.1" 200 4739
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:11:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:15:37 +0530] "POST /orsproject4/LoginCtl HTTP/1.1" 200 4739
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:15:37 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:15:51 +0530] "POST /orsproject4/LoginCtl HTTP/1.1" 200 4745
0:0:0:0:0:0:0:1 - - [25/Apr/2022:21:15:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
